Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
11860,42403.83344,11/07/2015 07:53:46,1132.320704,7,1,-0.562255919,3.46032095,2.308589433,2.047088671,8.859425489,7.423452602,0.005018473,0,0,0,0
11861,42404.84907,11/07/2015 07:53:47,1133.336324,7,1,-0.410182923,3.471814871,2.308589433,2.047235076,8.859425489,7.423959594,0.003367233,0,0,0,0
11862,42405.86466,11/07/2015 07:53:48,1134.35192,7,1,-0.410363525,3.472138643,2.308589433,2.047350808,8.859425489,7.424361411,0.007802916,0,0,0,0
11863,42406.87992,11/07/2015 07:53:49,1135.367177,7,1,-0.253052831,3.483956337,2.308589433,2.047450775,8.859425489,7.424708786,0.005666018,0,0,0,0
11864,42407.88014,11/07/2015 07:53:50,1136.367404,7,1,-0.253052831,3.484441996,2.308589433,2.047522142,8.859425489,7.424957451,0.007932425,0,0,0,0
11865,42408.89585,11/07/2015 07:53:51,1137.383105,7,1,-0.404764622,3.473757505,2.308589433,2.047607357,8.859425489,7.425254002,0.002622557,0,0,0,0
11866,42409.91146,11/07/2015 07:53:52,1138.398716,7,1,0.020208996,3.505001545,2.30859136,2.047681993,8.859432241,7.425513269,0.006604957,0,0,0,0
11867,42410.92709,11/07/2015 07:53:53,1139.414346,7,1,-0.258290499,3.485413313,2.308594856,2.04770941,8.859444496,7.42560884,0.002622557,0,0,0,0
11868,42411.92711,11/07/2015 07:53:54,1140.414372,7,1,0.075836651,3.510181904,2.308602754,2.04775352,8.859472214,7.425762585,0.005147981,0,0,0,0
11869,42412.94241,11/07/2015 07:53:55,1141.429667,7,1,0.1312837,3.515038252,2.308629465,2.04775352,8.859566041,7.425762585,0.006086874,0,0,0,0
11870,42413.95832,11/07/2015 07:53:56,1142.445576,7,1,0.384317309,3.534302711,2.308695097,2.04775352,8.859797541,7.425762585,0.012141419,0,0,0,0
11871,42414.95834,11/07/2015 07:53:57,1143.445601,7,1,0.480943263,3.542558908,2.308812988,2.04775352,8.860214657,7.425762585,0.007446718,0,0,0,0
11872,42415.97393,11/07/2015 07:53:58,1144.461192,7,1,1.012656927,3.582544804,2.309012109,2.04775352,8.860924773,7.425762585,0.019458676,0,0,0,0
11873,42416.98926,11/07/2015 07:53:59,1145.476517,7,1,0.648548663,3.557776213,2.30925148,2.04775352,8.861780542,7.425762585,0.009486484,0,0,0,0
11874,42418.00516,11/07/2015 07:54:00,1146.492422,7,1,1.088874102,3.590639114,2.309491681,2.04775352,8.862639465,7.425762585,0.015087795,0,0,0,0
11875,42419.00517,11/07/2015 07:54:01,1147.492426,7,1,0.496114433,3.548710585,2.309718275,2.04775352,8.863450497,7.425762585,0.002784443,0,0,0,0
11876,42420.0208,11/07/2015 07:54:02,1148.508058,7,1,0.64294976,3.559718847,2.309877688,2.04775352,8.864017129,7.425762585,-0.004014778,0,0,0,0
11877,42421.03639,11/07/2015 07:54:03,1149.523648,7,1,0.765041649,3.56943202,2.310076265,2.04775352,8.86472504,7.425762585,0.002395916,0,0,0,0
11878,42422.05172,11/07/2015 07:54:04,1150.538983,7,1,-1.92431E-05,3.514066935,2.310187486,2.047753525,8.865122016,7.425762601,-0.015120173,0,0,0,0
11879,42423.06761,11/07/2015 07:54:05,1151.554874,7,1,-1.92431E-05,3.51341939,2.310187486,2.047753532,8.865122016,7.425762627,-0.007155371,0,0,0,0
11880,42424.06764,11/07/2015 07:54:06,1152.554896,7,1,-1.92431E-05,3.513095617,2.310187486,2.047753537,8.865122016,7.425762646,-0.009259892,0,0,0,0
11881,42425.0832,11/07/2015 07:54:08,1153.570454,7,1,-1.92431E-05,3.513095617,2.310187486,2.047753544,8.865122016,7.425762669,-0.011137771,0,0,0,0
11882,42426.08323,11/07/2015 07:54:09,1154.570486,7,1,-1.92431E-05,3.512933731,2.310187486,2.047753552,8.865122016,7.425762699,-0.000453281,0,0,0,0
11883,42427.09884,11/07/2015 07:54:10,1155.586102,7,1,-1.92431E-05,3.512933731,2.310187486,2.047753565,8.865122016,7.425762743,-0.000129509,0,0,0,0
11884,42428.09885,11/07/2015 07:54:11,1156.586112,7,1,-1.92431E-05,3.512933731,2.310187486,2.047753573,8.865122016,7.425762771,-6.47545E-05,0,0,0,0
11885,42429.09886,11/07/2015 07:54:12,1157.586116,7,1,-1.92431E-05,3.512771845,2.310187486,2.047753582,8.865122016,7.425762804,-9.71317E-05,0,0,0,0
11886,42430.11444,11/07/2015 07:54:13,1158.601699,7,1,-0.000199852,3.512771845,2.310187486,2.047753591,8.865122016,7.425762834,-6.47545E-05,0,0,0,0
11887,42431.13009,11/07/2015 07:54:14,1159.617348,7,1,-1.92431E-05,3.512933731,2.310187486,2.0477536,8.865122016,7.425762867,0,0,0,0,0
11888,42432.14569,11/07/2015 07:54:15,1160.632949,7,1,-1.92431E-05,3.512933731,2.310187486,2.047753606,8.865122016,7.425762886,3.23772E-05,0,0,0,0
11889,42433.14571,11/07/2015 07:54:16,1161.632965,7,1,-1.92431E-05,3.513095617,2.310187486,2.047753614,8.865122016,7.425762916,6.47545E-05,0,0,0,0
11890,42434.1613,11/07/2015 07:54:17,1162.648556,7,1,-1.92431E-05,3.513095617,2.310187486,2.047753628,8.865122016,7.425762964,0,0,0,0,0
11891,42435.17691,11/07/2015 07:54:18,1163.664172,7,1,-1.92431E-05,3.513095617,2.310187486,2.047753644,8.865122016,7.42576302,3.23772E-05,0,0,0,0
11892,42436.19252,11/07/2015 07:54:19,1164.679778,7,1,-1.92431E-05,3.513257504,2.310187486,2.047753652,8.865122016,7.425763049,9.71317E-05,0,0,0,0
11893,42437.19255,11/07/2015 07:54:20,1165.679805,7,1,-0.000199852,3.513257504,2.310187486,2.047753663,8.865122016,7.425763088,6.47545E-05,0,0,0,0
11894,42438.20822,11/07/2015 07:54:21,1166.695475,7,1,-1.92431E-05,3.513257504,2.310187486,2.047753674,8.865122016,7.425763126,6.47545E-05,0,0,0,0
11895,42439.22376,11/07/2015 07:54:22,1167.711023,7,1,-1.92431E-05,3.513257504,2.310187486,2.047753681,8.865122016,7.42576315,0,0,0,0,0
11896,42440.22378,11/07/2015 07:54:23,1168.711041,7,1,-1.92431E-05,3.51341939,2.310187486,2.047753688,8.865122016,7.425763174,3.23772E-05,0,0,0,0
11897,42441.23945,11/07/2015 07:54:24,1169.726713,7,1,-0.678568304,3.462911129,2.310187486,2.047881854,8.865122016,7.426207125,-0.010036898,0,0,0,0
11898,42442.255,11/07/2015 07:54:25,1170.742255,7,1,-1.068323135,3.432962179,2.310187486,2.048148556,8.865122016,7.427124646,-0.016091442,0,0,0,0
11899,42443.27061,11/07/2015 07:54:26,1171.757872,7,1,-1.615388632,3.390548229,2.310187486,2.048560349,8.865122016,7.428524848,-0.024541855,0,0,0,0
11900,42444.28623,11/07/2015 07:54:27,1172.773485,7,1,-2.232530594,3.342144489,2.310187486,2.04914333,8.865122016,7.430479893,-0.034287356,0,0,0,0
11901,42445.28627,11/07/2015 07:54:28,1173.773524,7,1,-2.653169632,3.307662725,2.310187486,2.049848454,8.865122016,7.43281876,-0.031211566,0,0,0,0
11902,42446.30186,11/07/2015 07:54:29,1174.789121,7,1,-3.139008522,3.267838955,2.310187486,2.050697098,8.865122016,7.435601094,-0.033154152,0,0,0,0
11903,42447.30192,11/07/2015 07:54:30,1175.789176,7,1,-2.739139557,3.294549942,2.310187486,2.051484899,8.865122016,7.438191342,-0.019393921,0,0,0,0
11904,42448.31746,11/07/2015 07:54:31,1176.804717,7,1,-2.425421238,3.316080809,2.310187486,2.052190201,8.865122016,7.440526496,-0.005471754,0,0,0,0
11905,42449.33259,11/07/2015 07:54:32,1177.819854,7,1,-0.936658978,3.426163197,2.310187486,2.052469229,8.865122016,7.441464565,0.016933251,0,0,0,0
11906,42450.33311,11/07/2015 07:54:33,1178.82037,7,1,0.126587853,3.507429838,2.310214404,2.052613273,8.865216393,7.441958219,0.047108792,0,0,0,0
11907,42451.34868,11/07/2015 07:54:34,1179.835936,7,1,0.126407251,3.509534359,2.310250123,2.052613273,8.865341717,7.441958219,0.04846859,0,0,0,0
11908,42452.34872,11/07/2015 07:54:35,1180.835981,7,1,1.235348225,3.593552828,2.310542784,2.052613273,8.866392313,7.441958219,0.0597682,0,0,0,0
11909,42453.36407,11/07/2015 07:54:36,1181.851333,7,1,1.346422911,3.604399204,2.310901147,2.052613273,8.867682119,7.441958219,0.057306264,0,0,0,0
11910,42454.36437,11/07/2015 07:54:37,1182.851627,7,1,1.088874102,3.587725163,2.311223472,2.052613273,8.868839688,7.441958219,0.032150507,0,0,0,0
11911,42455.37959,11/07/2015 07:54:38,1183.866852,7,1,0.719347477,3.561985254,2.311441696,2.052613273,8.86961832,7.441958219,0.010846329,0,0,0,0
11912,42456.39552,11/07/2015 07:54:39,1184.882777,7,1,-1.92431E-05,3.5090487,2.311477592,2.052613282,8.869746138,7.44195825,-0.016188573,0,0,0,0
11913,42457.39556,11/07/2015 07:54:40,1185.882815,7,1,-1.92431E-05,3.508886814,2.311477592,2.052613295,8.869746138,7.441958298,-0.018875837,0,0,0,0
11914,42458.41091,11/07/2015 07:54:41,1186.898172,7,1,-1.92431E-05,3.508886814,2.311477592,2.052613302,8.869746138,7.441958322,-0.015638161,0,0,0,0
11915,42459.41114,11/07/2015 07:54:42,1187.898402,7,1,-1.92431E-05,3.508886814,2.311477592,2.052613312,8.869746138,7.441958355,-0.010554934,0,0,0,0
11916,42460.42648,11/07/2015 07:54:43,1188.91374,7,1,-1.92431E-05,3.509210587,2.311477592,2.052613325,8.869746138,7.441958401,0,0,0,0,0
11917,42461.42675,11/07/2015 07:54:44,1189.914007,7,1,-1.92431E-05,3.509210587,2.311477592,2.052613332,8.869746138,7.441958427,6.47545E-05,0,0,0,0
11918,42462.44182,11/07/2015 07:54:45,1190.929078,7,1,-1.92431E-05,3.509372473,2.311477592,2.052613339,8.869746138,7.441958451,0.000129509,0,0,0,0
11919,42463.44209,11/07/2015 07:54:46,1191.929348,7,1,-1.92431E-05,3.509372473,2.311477592,2.052613344,8.869746138,7.44195847,0.000129509,0,0,0,0
11920,42464.44243,11/07/2015 07:54:47,1192.929694,7,1,-1.92431E-05,3.509696245,2.311477592,2.052613355,8.869746138,7.441958506,0.000161886,0,0,0,0
11921,42465.45799,11/07/2015 07:54:48,1193.945246,7,1,-1.92431E-05,3.509696245,2.311477592,2.052613362,8.869746138,7.441958532,9.71317E-05,0,0,0,0
11922,42466.47361,11/07/2015 07:54:49,1194.960867,7,1,-1.92431E-05,3.509858131,2.311477592,2.052613373,8.869746138,7.441958571,0.000161886,0,0,0,0
11923,42467.48898,11/07/2015 07:54:50,1195.976235,7,1,-1.92431E-05,3.510020018,2.311477592,2.052613382,8.869746138,7.441958601,9.71317E-05,0,0,0,0
11924,42468.50482,11/07/2015 07:54:51,1196.992078,7,1,-1.92431E-05,3.510020018,2.311477592,2.052613387,8.869746138,7.44195862,9.71317E-05,0,0,0,0
11925,42469.50483,11/07/2015 07:54:52,1197.992091,7,1,-0.0809322,3.504354,2.311477592,2.05263464,8.869746138,7.442033095,-0.001036072,0,0,0,0
11926,42470.52045,11/07/2015 07:54:53,1199.00771,7,1,-0.435468197,3.477480888,2.311477592,2.052752146,8.869746138,7.442441818,-0.006443071,0,0,0,0
11927,42471.53611,11/07/2015 07:54:54,1200.023367,7,1,-0.663216531,3.459835291,2.311477592,2.052938283,8.869746138,7.44308598,-0.010036945,0,0,0,0
11928,42472.55167,11/07/2015 07:54:55,1201.038931,7,1,-0.977115452,3.435552359,2.311477592,2.053212623,8.869746138,7.444028793,-0.014893532,0,0,0,0
11929,42473.56729,11/07/2015 07:54:56,1202.05455,7,1,-1.51894331,3.392490864,2.311477592,2.053721043,8.869746138,7.445744042,-0.022340249,0,0,0,0
11930,42474.58289,11/07/2015 07:54:57,1203.070153,7,1,-0.819804728,3.441704035,2.311477592,2.054141974,8.869746138,7.447172391,-0.007220125,0,0,0,0
11931,42475.58291,11/07/2015 07:54:58,1204.070169,7,1,-0.257929295,3.483470678,2.311477592,2.054363674,8.869746138,7.447935752,0.004597568,0,0,0,0
11932,42476.58297,11/07/2015 07:54:59,1205.070229,7,1,0.050370745,3.50694418,2.311477812,2.054433622,8.869746907,7.448179485,0.014148856,0,0,0,0
11933,42477.59823,11/07/2015 07:55:00,1206.085486,7,1,-0.333785176,3.481042385,2.31149135,2.054437104,8.869794401,7.448191617,0.021757459,0,0,0,0
11934,42478.59859,11/07/2015 07:55:01,1207.085846,7,1,-0.394831121,3.476185799,2.31149135,2.054530819,8.869794401,7.448517764,0.016803741,0,0,0,0
11935,42479.61418,11/07/2015 07:55:02,1208.101443,7,1,-0.157149315,3.493183851,2.31149135,2.054637555,8.869794401,7.448888842,0.0101017,0,0,0,0
11936,42480.62993,11/07/2015 07:55:03,1209.117185,7,1,-0.825403631,3.445589304,2.31149135,2.054694975,8.869794401,7.449088705,-0.007802916,0,0,0,0
11937,42481.64536,11/07/2015 07:55:04,1210.132615,7,1,-1.341584921,3.406413078,2.31149135,2.054940096,8.869794401,7.449931817,-0.020397615,0,0,0,0
11938,42482.66097,11/07/2015 07:55:05,1211.148229,7,1,-1.473249078,3.394595385,2.31149135,2.055322859,8.869794401,7.451234651,-0.017192269,0,0,0,0
11939,42483.66097,11/07/2015 07:55:06,1212.148231,7,1,-1.635436296,3.380996943,2.31149135,2.05573741,8.869794401,7.452640827,-0.019005394,0,0,0,0
11940,42484.66107,11/07/2015 07:55:07,1213.148325,7,1,-1.321356654,3.401880264,2.31149135,2.05618288,8.869794401,7.454147329,-0.018357849,0,0,0,0
11941,42485.6764,11/07/2015 07:55:08,1214.163656,7,1,-1.554703951,3.384396553,2.31149135,2.056563164,8.869794401,7.455440102,-0.011947155,0,0,0,0
11942,42486.67663,11/07/2015 07:55:09,1215.163893,7,1,-0.799937725,3.438142538,2.31149135,2.056967217,8.869794401,7.456808999,0.006669664,0,0,0,0
11943,42487.69194,11/07/2015 07:55:10,1216.179196,7,1,-0.633235395,3.451255322,2.31149135,2.057183247,8.869794401,7.457552167,0.011526251,0,0,0,0
11944,42488.69221,11/07/2015 07:55:11,1217.17947,7,1,-0.278157532,3.477966547,2.31149135,2.057347576,8.869794401,7.45811961,0.019652938,0,0,0,0
11945,42489.70787,11/07/2015 07:55:12,1218.195133,7,1,0.030323116,3.501278162,2.311492533,2.057415758,8.869798542,7.458356779,0.019911956,0,0,0,0
11946,42490.70789,11/07/2015 07:55:13,1219.195147,7,1,0.030142507,3.502735138,2.311500931,2.057415758,8.869827955,7.458356779,0.023764849,0,0,0,0
11947,42491.72347,11/07/2015 07:55:14,1220.210732,7,1,-0.647864699,3.454007387,2.311507878,2.057448044,8.86985229,7.45846835,0.003043461,0,0,0,0
11948,42492.73904,11/07/2015 07:55:15,1221.226302,7,1,-0.633235395,3.454169273,2.311507878,2.057630061,8.86985229,7.459096979,0.000485659,0,0,0,0
11949,42493.73906,11/07/2015 07:55:16,1222.226321,7,1,-0.516561747,3.46242547,2.311507878,2.057800124,8.86985229,7.459684594,-0.003205347,0,0,0,0
11950,42494.75464,11/07/2015 07:55:17,1223.241894,7,1,-0.161845163,3.488489151,2.311507878,2.057925091,8.86985229,7.460117533,-0.002784443,0,0,0,0
11951,42495.77027,11/07/2015 07:55:18,1224.25753,7,1,-0.040656332,3.498040438,2.311507878,2.057963137,8.86985229,7.460250294,-0.001068449,0,0,0,0
11952,42496.78592,11/07/2015 07:55:19,1225.273176,7,1,-0.040836941,3.498849869,2.311507878,2.057974625,8.86985229,7.460290482,0.009098005,0,0,0,0
11953,42497.80152,11/07/2015 07:55:20,1226.288778,7,1,-0.283575803,3.481528044,2.311507878,2.05800245,8.86985229,7.460387515,0.005536509,0,0,0,0
11954,42498.81717,11/07/2015 07:55:21,1227.30443,7,1,-0.161845163,3.490431786,2.311507878,2.058073211,8.86985229,7.460633977,0.005601263,0,0,0,0
11955,42499.83261,11/07/2015 07:55:22,1228.319866,7,1,0.546504438,3.542558908,2.311549033,2.058105538,8.869998039,7.460746818,0.010749197,0,0,0,0
11956,42500.83264,11/07/2015 07:55:23,1229.319895,7,1,0.166863725,3.516657114,2.311673548,2.058105538,8.870438871,7.460746818,0.003626204,0,0,0,0
11957,42501.83264,11/07/2015 07:55:24,1230.319899,7,1,0.035741393,3.507106066,2.311709923,2.058105538,8.87056676,7.460746818,0.001586485,0,0,0,0
11958,42502.84839,11/07/2015 07:55:25,1231.335646,7,1,-0.693558872,3.453845501,2.311716875,2.058164159,8.870591142,7.460949354,-0.005504131,0,0,0,0
11959,42503.84839,11/07/2015 07:55:26,1232.335652,7,1,-0.4759247,3.46841526,2.311716875,2.058338368,8.870591142,7.461551549,-0.004435682,0,0,0,0
11960,42504.86404,11/07/2015 07:55:27,1233.351301,7,1,-0.480981737,3.467767715,2.311716875,2.058473046,8.870591142,7.462018637,-0.015217257,0,0,0,0
11961,42505.87959,11/07/2015 07:55:28,1234.366846,7,1,0.121169582,3.511962414,2.311727396,2.0585657,8.870628084,7.462339943,-0.00093894,0,0,0,0
11962,42506.89519,11/07/2015 07:55:29,1235.382444,7,1,0.835840464,3.565546751,2.311831356,2.0585657,8.870997442,7.462339943,0.011688137,0,0,0,0
11963,42507.91081,11/07/2015 07:55:30,1236.39807,7,1,0.708330333,3.558099985,2.312054173,2.0585657,8.871791439,7.462339943,0.02104516,0,0,0,0
11964,42508.92642,11/07/2015 07:55:31,1237.413676,7,1,0.729281008,3.560690165,2.312256156,2.0585657,8.872510342,7.462339943,0.018487358,0,0,0,0
11965,42509.92645,11/07/2015 07:55:32,1238.413709,7,1,-1.92431E-05,3.508077383,2.312384351,2.058565703,8.872966821,7.462339957,0.008094311,0,0,0,0
11966,42510.94215,11/07/2015 07:55:33,1239.429405,7,1,-1.92431E-05,3.507591724,2.312384351,2.058565709,8.872966821,7.462339976,-0.00097127,0,0,0,0
11967,42511.95776,11/07/2015 07:55:34,1240.445018,7,1,-1.92431E-05,3.507591724,2.312384351,2.058565722,8.872966821,7.462340021,-0.011817646,0,0,0,0
11968,42512.97328,11/07/2015 07:55:35,1241.460538,7,1,-1.92431E-05,3.507591724,2.312384351,2.058565729,8.872966821,7.462340045,-0.010231161,0,0,0,0
11969,42513.97329,11/07/2015 07:55:36,1242.46055,7,1,-1.92431E-05,3.507591724,2.312384351,2.058565743,8.872966821,7.462340097,-0.010781574,0,0,0,0
11970,42514.98872,11/07/2015 07:55:37,1243.475978,7,1,-1.92431E-05,3.507753611,2.312384351,2.058565752,8.872966821,7.462340127,0,0,0,0,0
11971,42516.00453,11/07/2015 07:55:38,1244.491784,7,1,-1.92431E-05,3.507753611,2.312384351,2.058565757,8.872966821,7.462340146,3.23772E-05,0,0,0,0
11972,42517.02012,11/07/2015 07:55:39,1245.507377,7,1,-1.92431E-05,3.507753611,2.312384351,2.058565766,8.872966821,7.462340175,3.23772E-05,0,0,0,0
11973,42518.03523,11/07/2015 07:55:40,1246.522491,7,1,-1.92431E-05,3.507915497,2.312384351,2.058565775,8.872966821,7.462340206,6.47545E-05,0,0,0,0
11974,42519.03575,11/07/2015 07:55:41,1247.523006,7,1,-1.92431E-05,3.507915497,2.312384351,2.058565782,8.872966821,7.462340233,6.47545E-05,0,0,0,0
11975,42520.05108,11/07/2015 07:55:42,1248.538337,7,1,-1.92431E-05,3.508239269,2.312384351,2.058565791,8.872966821,7.462340263,9.71317E-05,0,0,0,0
11976,42521.0514,11/07/2015 07:55:43,1249.538662,7,1,-1.92431E-05,3.508239269,2.312384351,2.058565801,8.872966821,7.462340298,6.47545E-05,0,0,0,0
11977,42522.06697,11/07/2015 07:55:44,1250.554229,7,1,-1.92431E-05,3.508239269,2.312384351,2.058565811,8.872966821,7.462340334,9.68307E-05,0,0,0,0
11978,42523.08256,11/07/2015 07:55:46,1251.569819,7,1,-1.92431E-05,3.508239269,2.312384351,2.058565818,8.872966821,7.462340357,6.13072E-05,0,0,0,0
11979,42524.08258,11/07/2015 07:55:47,1252.569839,7,1,-0.333785176,3.483632565,2.312384351,2.058615824,8.872966821,7.462514592,-0.004921341,0,0,0,0
11980,42525.09768,11/07/2015 07:55:48,1253.584941,7,1,-0.050409231,3.504192114,2.312384351,2.058663444,8.872966821,7.462680553,-0.000777054,0,0,0,0
11981,42526.0982,11/07/2015 07:55:49,1254.585459,7,1,-0.05077045,3.504192114,2.312384351,2.058681707,8.872966821,7.462744549,-0.000806929,0,0,0,0
11982,42527.11382,11/07/2015 07:55:50,1255.601074,7,1,-0.05077045,3.504354,2.312384351,2.058696022,8.872966821,7.462794712,-0.000809431,0,0,0,0
11983,42528.12945,11/07/2015 07:55:51,1256.616713,7,1,-0.05077045,3.504515886,2.312384351,2.058710338,8.872966821,7.462844883,-0.000744677,0,0,0,0
11984,42529.14502,11/07/2015 07:55:52,1257.632274,7,1,-0.228128761,3.491564989,2.312384351,2.058743537,8.872966821,7.46296092,0.001581571,0,0,0,0
11985,42530.16083,11/07/2015 07:55:53,1258.648092,7,1,-0.475744069,3.472786188,2.312384351,2.058849301,8.872966821,7.46332872,-0.006281185,0,0,0,0
11986,42531.17627,11/07/2015 07:55:54,1259.663533,7,1,-0.359251082,3.48039484,2.312384351,2.058963006,8.872966821,7.463724073,-0.004791832,0,0,0,0
11987,42532.17631,11/07/2015 07:55:55,1260.66357,7,1,-0.358889878,3.48039484,2.312384351,2.059062782,8.872966821,7.464071338,-0.004824209,0,0,0,0
11988,42533.19188,11/07/2015 07:55:56,1261.679135,7,1,-0.455696434,3.472948074,2.312384351,2.059181067,8.872966821,7.464482437,-0.006313562,0,0,0,0
11989,42534.19189,11/07/2015 07:55:57,1262.679147,7,1,-0.951649547,3.435714245,2.312384351,2.059394858,8.872966821,7.465218802,-0.007479143,0,0,0,0
11990,42535.19192,11/07/2015 07:55:58,1263.679177,7,1,-1.154112577,3.419202089,2.312384351,2.059695697,8.872966821,7.466249082,-0.012270927,0,0,0,0
11991,42536.20751,11/07/2015 07:55:59,1264.694766,7,1,-0.420477629,3.472786188,2.312384351,2.059879563,8.872966821,7.466882096,-0.00152173,0,0,0,0
11992,42537.22313,11/07/2015 07:56:00,1265.710394,7,1,-1.92431E-05,3.504354,2.312384351,2.0599206,8.872966821,7.467024624,0.006248808,0,0,0,0
11993,42538.22314,11/07/2015 07:56:01,1266.710398,7,1,-1.92431E-05,3.505001545,2.312384351,2.059920607,8.872966821,7.467024649,0.013727951,0,0,0,0
11994,42539.23876,11/07/2015 07:56:02,1267.726015,7,1,-1.92431E-05,3.50564909,2.312384351,2.059920614,8.872966821,7.467024674,0.017192269,0,0,0,0
11995,42540.25434,11/07/2015 07:56:03,1268.741598,7,1,-0.663216531,3.456273794,2.312384351,2.060051606,8.872966821,7.467477545,-0.003237724,0,0,0,0
11996,42541.26944,11/07/2015 07:56:04,1269.756703,7,1,-1.387279153,3.401232719,2.312384351,2.060354457,8.872966821,7.468511193,-0.020527124,0,0,0,0
11997,42542.26999,11/07/2015 07:56:05,1270.757245,7,1,-2.207245111,3.337935448,2.312384351,2.060925829,8.872966821,7.470427705,-0.033348463,0,0,0,0
11998,42543.2856,11/07/2015 07:56:06,1271.772858,7,1,-2.688388348,3.298758984,2.312384351,2.061647766,8.872966821,7.472816534,-0.041280888,0,0,0,0
11999,42544.30119,11/07/2015 07:56:07,1272.788449,7,1,-2.526562452,3.307824612,2.312384351,2.062371751,8.872966821,7.475210021,-0.030045986,0,0,0,0
12000,42545.30121,11/07/2015 07:56:08,1273.788467,7,1,-1.756625056,3.363837004,2.312384351,2.062908178,8.872966821,7.477005478,-0.008061933,0,0,0,0
12001,42546.31687,11/07/2015 07:56:09,1274.804126,7,1,-1.108598948,3.411593437,2.312384351,2.063261725,8.872966821,7.478206292,0.014440203,0,0,0,0
12002,42547.33246,11/07/2015 07:56:10,1275.819716,7,1,-0.760023057,3.438304424,2.312384351,2.063498005,8.872966821,7.479016763,0.027650069,0,0,0,0
12003,42548.34756,11/07/2015 07:56:11,1276.834816,7,1,-1.21497786,3.404308558,2.312384351,2.063766659,8.872966821,7.479932979,0.019070148,0,0,0,0
12004,42549.34805,11/07/2015 07:56:12,1277.835305,7,1,-1.068503737,3.414669275,2.312384351,2.064123918,8.872966821,7.481151307,0.010490227,0,0,0,0
12005,42550.36371,11/07/2015 07:56:13,1278.850966,7,1,-0.967181921,3.422116041,2.312384351,2.06440253,8.872966821,7.482104288,0.011688185,0,0,0,0
12006,42551.37929,11/07/2015 07:56:14,1279.866545,7,1,-0.855565369,3.430372238,2.312384351,2.064649458,8.872966821,7.482950935,0.003691006,0,0,0,0
12007,42552.37937,11/07/2015 07:56:15,1280.866624,7,1,-0.369184613,3.467120171,2.312384351,2.064774243,8.872966821,7.483382105,0.005763149,0,0,0,0
12008,42553.39488,11/07/2015 07:56:16,1281.882139,7,1,0.1312837,3.505487204,2.31241398,2.064793999,8.87307066,7.483450611,0.018163586,0,0,0,0
12009,42554.39489,11/07/2015 07:56:17,1282.882147,7,1,0.126587853,3.506296635,2.312449368,2.064793999,8.873194724,7.483450611,0.016836118,0,0,0,0
12010,42555.41049,11/07/2015 07:56:18,1283.897753,7,1,-0.349136978,3.471491098,2.312454315,2.064877834,8.873212069,7.483741662,0.008223772,0,0,0,0
12011,42556.4105,11/07/2015 07:56:19,1284.897759,7,1,-0.34931758,3.471491098,2.312454315,2.064974835,8.873212069,7.484078396,0.001003694,0,0,0,0
12012,42557.42611,11/07/2015 07:56:20,1285.913369,7,1,-0.349136978,3.471652985,2.312454315,2.065073355,8.873212069,7.484420411,-0.00657258,0,0,0,0
12013,42558.42612,11/07/2015 07:56:21,1286.91338,7,1,-0.34931758,3.471814871,2.312454315,2.06517035,8.873212069,7.484757143,-0.006799221,0,0,0,0
12014,42559.44143,11/07/2015 07:56:22,1287.928692,7,1,-0.349136978,3.471814871,2.312454315,2.065267342,8.873212069,7.485093875,3.23772E-05,0,0,0,0
12015,42560.44144,11/07/2015 07:56:23,1288.928698,7,1,-0.961944222,3.425839424,2.312454315,2.065514591,8.873212069,7.485941624,-0.009130334,0,0,0,0
12016,42561.44165,11/07/2015 07:56:24,1289.928908,7,1,-0.505905807,3.459187746,2.312454315,2.06567612,8.873212069,7.486499061,-0.00246067,0,0,0,0
12017,42562.45736,11/07/2015 07:56:25,1290.944618,7,1,-0.855384767,3.432800293,2.312454315,2.065906119,8.873212069,7.487289183,-0.007770538,0,0,0,0
12018,42563.47293,11/07/2015 07:56:26,1291.960194,7,1,-0.597835958,3.451902866,2.312454315,2.066080891,8.873212069,7.487892074,-0.003982401,0,0,0,0
12019,42564.47296,11/07/2015 07:56:27,1292.96022,7,1,-0.744310081,3.440732718,2.312454315,2.066284813,8.873212069,7.4885939,0.002913904,0,0,0,0
12020,42565.47297,11/07/2015 07:56:28,1293.96023,7,1,-0.896202505,3.428915262,2.312454315,2.066529505,8.873212069,7.489433269,-0.006054497,0,0,0,0
12021,42566.48825,11/07/2015 07:56:29,1294.975514,7,1,-0.627636492,3.448827028,2.312454315,2.066710286,8.873212069,7.490056307,0.003108215,0,0,0,0
12022,42567.48827,11/07/2015 07:56:30,1295.975529,7,1,-0.551419377,3.454493046,2.312454315,2.066866641,8.873212069,7.490596389,0.000518036,0,0,0,0
12023,42568.50416,11/07/2015 07:56:31,1296.99142,7,1,-0.779709518,3.437333107,2.312454315,2.0670857,8.873212069,7.491349482,-0.000744677,0,0,0,0
